"country","year","energy_use"
"Kuwait",1994,8792.14139732595
"Kuwait",1993,7437.86000018142
"Kuwait",1992,5444.27270085207
"Kuwait",1991,2009.40798805524
"Kuwait",1990,5438.52847090459
"Kyrgyz Republic",2012,737.22642317021
"Kyrgyz Republic",2011,600.285242809995
"Kyrgyz Republic",2010,505.402265092972
"Kyrgyz Republic",2009,535.816878123084
"Kyrgyz Republic",2008,593.94645308064
"Kyrgyz Republic",2007,560.618214258598
"Kyrgyz Republic",2006,485.418902345547
"Kyrgyz Republic",2005,498.542788517414
"Kyrgyz Republic",2004,497.868630869591
"Kyrgyz Republic",2003,511.252354609085
"Kyrgyz Republic",2002,485.288636864568
"Kyrgyz Republic",2001,435.876119795353
"Kyrgyz Republic",2000,473.37926669933
"Kyrgyz Republic",1999,498.408189405834
"Kyrgyz Republic",1998,578.914866848396
"Kyrgyz Republic",1997,552.179754705732
"Kyrgyz Republic",1996,595.712773312592
"Kyrgyz Republic",1995,522.797342338391
"Kyrgyz Republic",1994,618.866691767624
"Kyrgyz Republic",1993,856.894414063365
"Kyrgyz Republic",1992,1102.74726491562
"Kyrgyz Republic",1991,1520.61452639125
"Kyrgyz Republic",1990,1704.81462925852
"Latvia",2012,2170.58583240878
"Latvia",2011,2066.63756870509
"Latvia",2010,2148.65355139675
"Latvia",2009,2055.82468626104
"Latvia",2008,2106.36368897205
"Latvia",2007,2179.81389112972
"Latvia",2006,2113.71073276303
"Latvia",2005,2022.56433025028
"Latvia",2004,1961.10461565925
"Latvia",2003,1889.95412934258
"Latvia",2002,1763.25755690158
"Latvia",2001,1759.16086549117
"Latvia",2000,1618.46001140419
"Latvia",1999,1663.91505980802
"Latvia",1998,1796.18085998492
"Latvia",1997,1821.35198579773
"Latvia",1996,1839.98352611201
"Latvia",1995,1849.58528097556
"Latvia",1994,1893.9633647553
"Latvia",1993,2058.6496260665
"Latvia",1992,2335.40919345548
"Latvia",1991,2791.67473093635
"Latvia",1990,2949.28413747474
"Lebanon",2012,1384.82199980418
"Lebanon",2011,1257.94996130866
"Lebanon",2010,1276.75767644822
"Lebanon",2009,1342.79958029825
"Lebanon",2008,1111.11374816296
"Lebanon",2007,878.473048115356
"Lebanon",2006,1015.75575058942
"Lebanon",2005,1085.98173956568
"Lebanon",2004,1155.67816451746
"Lebanon",2003,1161.53455630841
"Lebanon",2002,1175.4743891266
"Lebanon",2001,1198.51954798141
"Lebanon",2000,1135.72334852089
"Lebanon",1999,1270.14014051699
"Lebanon",1998,1234.67664277455
"Lebanon",1997,1278.30622188258
"Lebanon",1996,1152.54708256295
"Lebanon",1995,1113.56183895506
"Lebanon",1994,989.19818813295
"Lebanon",1993,919.233706120987
"Lebanon",1992,654.289640618496
"Lebanon",1991,659.532979485286
"Lebanon",1990,543.70008626207
"Libya",2012,2938.42827865012
"Libya",2011,2211.80705259681
"Libya",2010,3201.49005204569
"Libya",2009,3034.2873350816
"Libya",2008,2857.62727647844
"Libya",2007,2740.32129951287
"Libya",2006,3008.22450446306
"Libya",2005,3044.37403584044
"Libya",2004,3153.91530608101
"Libya",2003,3148.15103485865
"Libya",2002,3137.51455508881
"Libya",2001,3090.88279646605
"Libya",2000,3070.47503390051
"Libya",1999,2982.06938792779
"Libya",1998,3068.77868170847
"Libya",1997,3080.61956459214
"Libya",1996,3082.28891471611
"Libya",1995,2955.01433215658
"Libya",1994,2846.2825900352
"Libya",1993,2574.20224995985
"Libya",1992,2536.05050373243
"Libya",1991,2609.24451130604
"Libya",1990,2635.72641193038
"Lithuania",2012,2468.99881617512
"Lithuania",2011,2412.48070169066
"Lithuania",2010,2275.76016649436
"Lithuania",2009,2770.8323584945
"Lithuania",2008,2975.91199635048
"Lithuania",2007,2927.24122286613
"Lithuania",2006,2666.01333553931
"Lithuania",2005,2662.80073486213
"Lithuania",2004,2779.19590177891
"Lithuania",2003,2709.24975982464
"Lithuania",2002,2574.35333091107
"Lithuania",2001,2384.74273211675
"Lithuania",2000,2037.61955870721
"Lithuania",1999,2259.65641367013
"Lithuania",1998,2633.26187385736
"Lithuania",1997,2490.34764262181
"Lithuania",1996,2610.04194509516
"Lithuania",1995,2401.12016691733
"Lithuania",1994,2220.42036080614
"Lithuania",1993,2472.21741736099
"Lithuania",1992,2978.4112057088
"Lithuania",1991,4601.70015447605
"Lithuania",1990,4344.1727301196
"Luxembourg",2012,7722.19020390021
"Luxembourg",2011,8056.404300594
"Luxembourg",2010,8329.47827510637
"Luxembourg",2009,7951.72394396755
"Luxembourg",2008,8612.2337051059
"Luxembourg",2007,8773.89670266025
"Luxembourg",2006,9170.532565161
"Luxembourg",2005,9428.81128562768
"Luxembourg",2004,9387.43710365754
"Luxembourg",2003,8549.50291167549
"Luxembourg",2002,8204.72684484788
"Luxembourg",2001,7982.8503482249
"Luxembourg",2000,7676.83703873481
"Luxembourg",1999,7266.97253034439
"Luxembourg",1998,7066.88485990111
"Luxembourg",1997,7409.85099535105
"Luxembourg",1996,7711.17870722433
"Luxembourg",1995,7705.40715815234
"Luxembourg",1994,8823.25246633989
"Luxembourg",1993,9266.94257500472
"Luxembourg",1992,9262.08197870848
"Luxembourg",1991,9353.42118863049
"Luxembourg",1990,8874.10501505827
"Malaysia",2012,2625.06714382217
"Malaysia",2011,2621.86072137212
"Malaysia",2010,2555.27764362721
"Malaysia",2009,2547.47305934351
"Malaysia",2008,2734.66069767328
"Malaysia",2007,2671.25614798784
"Malaysia",2006,2493.07730804903
"Malaysia",2005,2535.50734745445
"Malaysia",2004,2391.9422962244
"Malaysia",2003,2277.57330196746
"Malaysia",2002,2178.37041774352
"Malaysia",2001,2161.15035618324
"Malaysia",2000,2130.6980342251
"Malaysia",1999,1916.55068219345
"Malaysia",1998,1940.3827286823
"Malaysia",1997,2095.18387017135
"Malaysia",1996,1848.96010938346
"Malaysia",1995,1716.73934919835
"Malaysia",1994,1631.12054943097
"Malaysia",1993,1685.89486541183
"Malaysia",1992,1603.11049324035
"Malaysia",1991,1495.09081855249
"Malaysia",1990,1246.41540752229
"Malta",2012,2090.39397373508
"Malta",2011,1993.32881701212
"Malta",2010,2012.31580572631
"Malta",2009,1887.20340770516
"Malta",2008,2043.52690294324
"Malta",2007,2156.55579705156
"Malta",2006,2055.68604616736
"Malta",2005,2181.14373727819
"Malta",2004,2066.58392894524
"Malta",2003,2071.49846204796
"Malta",2002,1851.91264972763
"Malta",2001,2001.33578269233
"Malta",2000,1731.70856757595
"Malta",1999,1943.42558143135
"Malta",1998,1792.82716520412
"Malta",1997,2047.42274504886
"Malta",1996,1836.66969373922
"Malta",1995,1879.09458718295
"Malta",1994,2056.34250007337
"Malta",1993,2289.02151313734
"Malta",1992,1807.05786985403
"Malta",1991,1846.50057029779
"Malta",1990,1961.64271395093
"Mauritius",2012,1067.78025324035
"Mauritius",2011,1053.50988977998
"Mauritius",2010,1053.45249520154
"Mauritius",2009,999.486944747958
"Mauritius",2008,1027.17420572436
"Mauritius",2007,1007.57484087994
"Mauritius",2006,1006.50164182056
"Mauritius",2005,945.723767233813
"Mauritius",2004,919.797903854454
"Mauritius",2003,909.063187650923
"Mauritius",2002,873.195801833108
"Mauritius",2001,886.76379497562
"Mauritius",2000,851.221655560452
"Mauritius",1999,775.374446827827
"Mauritius",1998,750.443158129679
"Mauritius",1997,712.57197696737
"Mauritius",1996,702.234399415871
"Mauritius",1995,697.003983226083
"Mauritius",1994,657.623786220196
"Mauritius",1993,678.841488863414
"Mauritius",1992,657.786822888474
"Mauritius",1991,634.421723197784
"Mauritius",1990,629.38206890038
"Mexico",2012,1656.13800328759
"Mexico",2011,1608.55253864414
"Mexico",2010,1552.99883808575
"Mexico",2009,1619.8900637291
"Mexico",2008,1637.979258854
"Mexico",2007,1675.9203830905
"Mexico",2006,1709.28606799774
"Mexico",2005,1694.09392817133
"Mexico",2004,1607.91689608508
"Mexico",2003,1614.14210406762
"Mexico",2002,1546.39649159095
"Mexico",2001,1562.39611073023
"Mexico",2000,1532.54088070184
"Mexico",1999,1555.87706043122
"Mexico",1998,1537.23984534578
"Mexico",1997,1520.9568808694
"Mexico",1996,1470.57007439574
"Mexico",1995,1464.71123592763
"Mexico",1994,1541.43208814904
"Mexico",1993,1536.49057322401
"Mexico",1992,1540.51185810661
"Mexico",1991,1557.85858686927
"Mexico",1990,1513.46318205773
"Moldova",2012,1194.09374602318
"Moldova",2011,1206.7103180027
"Moldova",2010,1225.31280198047
"Moldova",2009,1108.83833069304
"Moldova",2008,1165.93332550204
"Moldova",2007,1168.03297082176
"Moldova",2006,1197.64579045855
"Moldova",2005,1210.52376526704
"Moldova",2004,1166.00386115718
"Moldova",2003,1157.37094059723
"Moldova",2002,1063.27813051177
"Moldova",2001,1045.89506654079
"Moldova",2000,985.730004226121
"Moldova",1999,1063.12584836939
"Moldova",1998,1217.35082158893
"Moldova",1997,1318.17118368567
"Moldova",1996,1375.82147414594
"Moldova",1995,1597.61580658269
"Moldova",1994,1715.12593573562
"Moldova",1993,2049.44875600751
"Moldova",1992,2300.67673268874
"Moldova",1991,2775.05356163877
"Moldova",1990,3335.32042381973
"Mongolia",2012,1709.19000454456
"Mongolia",2011,1572.01183117111
"Mongolia",2010,1458.79105427527
"Mongolia",2009,1396.15961672666
"Mongolia",2008,1360.64834975836
"Mongolia",2007,1370.18885549555
"Mongolia",2006,1320.33300248485
"Mongolia",2005,1170.47148486571
"Mongolia",2004,1024.63879297811
"Mongolia",2003,1003.55102855049
"Mongolia",2002,1036.48335596206
"Mongolia",2001,976.601158051784
"Mongolia",2000,977.808459395205
"Mongolia",1999,924.044096573671
"Mongolia",1998,931.743493539691
"Mongolia",1997,933.437345571845
"Mongolia",1996,962.997123926564
"Mongolia",1995,1156.39217382573
"Mongolia",1994,1173.66250852701
"Mongolia",1993,1375.86964957664
"Mongolia",1992,1493.30469923013
"Mongolia",1991,1734.26930057448
"Mongolia",1990,1576.87700705967
"Morocco",2012,559.619195980927
"Morocco",2011,559.345440158567
"Morocco",2010,526.127861612854
"Morocco",2009,508.149627138662
"Morocco",2008,511.016977655629
"Morocco",2007,498.489320448904
"Morocco",2006,489.586878639402
"Morocco",2005,487.782689363287
"Morocco",2004,466.94121907061
"Morocco",2003,398.518977778092
"Morocco",2002,405.189173080973
"Morocco",2001,403.760727107137
"Morocco",2000,385.889852760072
"Morocco",1999,389.031379035885
"Morocco",1998,370.977040910412
"Morocco",1997,369.240735467139
"Morocco",1996,363.49065503793
"Morocco",1995,351.063617013662
"Morocco",1994,359.707522657724
"Morocco",1993,341.019492670472
"Morocco",1992,333.863240490135
"Morocco",1991,320.395085929561
"Morocco",1990,310.061888873523
"Mozambique",2012,431.010644525511
"Mozambique",2011,436.046524596513
"Mozambique",2010,431.666445852713
"Mozambique",2009,429.55965816659
"Mozambique",2008,425.47095701916
"Mozambique",2007,428.459078970512
"Mozambique",2006,421.599372530319
"Mozambique",2005,420.004310499659
"Mozambique",2004,425.231046513653
"Mozambique",2003,420.212923978699
"Mozambique",2002,408.945444399786
"Mozambique",2001,414.180266022477
"Mozambique",2000,403.673634895001
"Mozambique",1999,391.555190702815
"Mozambique",1998,393.392441557283
"Mozambique",1997,398.989173284822
"Mozambique",1996,398.117659116519
"Mozambique",1995,402.974447300804
"Mozambique",1994,412.432399846763
"Mozambique",1993,428.435391905565
"Mozambique",1992,432.046856305703
"Mozambique",1991,434.652823225126
"Mozambique",1990,445.149641157236
"Myanmar",2012,311.773932092528
"Myanmar",2011,287.663068640362
"Myanmar",2010,283.879966118515
"Myanmar",2009,292.066037596502
"Myanmar",2008,310.09155319225
"Myanmar",2007,323.545663452487
"Myanmar",2006,314.151304328369
"Myanmar",2005,312.126665584203
"Myanmar",2004,313.608499104512
"Myanmar",2003,299.87401195368
"Myanmar",2002,279.12049918858
"Myanmar",2001,272.731640884614
"Myanmar",2000,282.009165377423
"Myanmar",1999,276.430301066329
"Myanmar",1998,278.721705375247
"Myanmar",1997,274.718670129655
"Myanmar",1996,272.464879452352
"Myanmar",1995,275.390899657012
"Myanmar",1994,269.673089865442
"Myanmar",1993,257.020995971552
"Myanmar",1992,262.557837390649
"Myanmar",1991,258.14472489827
"Myanmar",1990,266.322445040722
"Nepal",2012,369.629838159251
"Nepal",2011,387.599844042479
"Nepal",2010,375.921021051547
"Nepal",2009,366.992365136698
"Nepal",2008,358.37517368794
"Nepal",2007,348.437943066945
"Nepal",2006,344.318902871458
"Nepal",2005,347.406573531555
"Nepal",2004,339.658086757154
"Nepal",2003,339.018346364828
"Nepal",2002,334.256493855365
"Nepal",2001,335.57289526865
"Nepal",2000,330.125409719253
"Nepal",1999,318.110344889858
"Nepal",1998,307.114553703176
"Nepal",1997,305.182405219021
"Nepal",1996,301.66333179263
"Nepal",1995,300.898013325909
"Nepal",1994,298.551334676868
"Nepal",1993,295.473453003732
"Nepal",1992,295.732232036187
"Nepal",1991,296.892385535602
"Nepal",1990,295.116822394175
"Netherlands",2012,4646.25524068631
"Netherlands",2011,4636.70190403517
"Netherlands",2010,5025.32091625393
"Netherlands",2009,4722.10603889032
"Netherlands",2008,4848.01368974655
"Netherlands",2007,4908.89826059524
"Netherlands",2006,4925.11241671638
"Netherlands",2005,4989.46792952002
"Netherlands",2004,5085.8857008193
"Netherlands",2003,5020.38193187406
"Netherlands",2002,4873.26162620444
"Netherlands",2001,4839.46553011371
"Netherlands",2000,4739.06592522326
"Netherlands",1999,4730.22968250619
"Netherlands",1998,4842.44393768492
"Netherlands",1997,4835.74194540266
"Netherlands",1996,5014.98883036462
"Netherlands",1995,4780.41259573869
"Netherlands",1994,4511.79496267204
"Netherlands",1993,4510.5821521104
"Netherlands",1992,4502.54008023885
"Netherlands",1991,4603.73317545464
"Netherlands",1990,4394.54208972873
"New Zealand",2012,4357.80971393571
"New Zealand",2011,4177.02554744526
"New Zealand",2010,4225.09458248098
"New Zealand",2009,4073.23804211407
"New Zealand",2008,4082.72336729424
"New Zealand",2007,4054.49500449832
"New Zealand",2006,4047.31802322803
"New Zealand",2005,4095.14308522219
"New Zealand",2004,4239.64574923547
"New Zealand",2003,4197.59386174017
"New Zealand",2002,4337.38052424971
"New Zealand",2001,4407.61886354851
"New Zealand",2000,4430.22785597636
"New Zealand",1999,4307.93043206175
"New Zealand",1998,4162.86920052425
"New Zealand",1997,4258.75677676989
"New Zealand",1996,4131.23633440514
"New Zealand",1995,4053.69058637774
"New Zealand",1994,4055.20055248619
"New Zealand",1993,3967.87133979061
"New Zealand",1992,3808.47722060198
"New Zealand",1991,3763.81448313353
"New Zealand",1990,3854.36602798967
"Nicaragua",2012,545.036511250028
"Nicaragua",2011,514.665329867483
"Nicaragua",2010,504.829795888953
"Nicaragua",2009,507.938722210833
"Nicaragua",2008,512.332306095352
"Nicaragua",2007,513.929229545036
"Nicaragua",2006,512.626561739633
"Nicaragua",2005,524.584952585652
"Nicaragua",2004,522.769666239218
"Nicaragua",2003,505.868238994774
"Nicaragua",2002,500.298345352715
"Nicaragua",2001,488.870859526834
"Nicaragua",2000,491.220954313516
"Nicaragua",1999,486.344818627301
"Nicaragua",1998,486.732272574495
"Nicaragua",1997,491.812232202783
"Nicaragua",1996,478.064438238705
"Nicaragua",1995,478.424601471136
"Nicaragua",1994,474.801848977139
"Nicaragua",1993,480.032977745986
"Nicaragua",1992,498.796071171393
"Nicaragua",1991,495.137486772896
"Nicaragua",1990,477.574258128303
"Nigeria",2012,785.260685797682
"Nigeria",2011,766.32922819437
"Nigeria",2010,744.835787409124
"Nigeria",2009,711.347315040296
"Nigeria",2008,742.805109137659
"Nigeria",2007,741.28022201946
"Nigeria",2006,735.694703969723
"Nigeria",2005,749.589577879741
"Nigeria",2004,740.881633949329
"Nigeria",2003,740.177668985548
"Nigeria",2002,719.487334706939
"Nigeria",2001,716.113208472673
"Nigeria",2000,700.382697930218
"Nigeria",1999,692.034237024572
"Nigeria",1998,685.323273927797
"Nigeria",1997,697.999961877538
"Nigeria",1996,692.382199196596
"Nigeria",1995,681.158748215253
"Nigeria",1994,680.062392964369
"Nigeria",1993,715.34223659314
"Nigeria",1992,722.255140629242
"Nigeria",1991,712.54683403941
"Nigeria",1990,697.600160866665
"North Macedonia",2012,1436.79028686433
"North Macedonia",2011,1516.26711954449
"North Macedonia",2010,1401.18121424581
"North Macedonia",2009,1372.85795722473
"North Macedonia",2008,1475.67196802186
"North Macedonia",2007,1480.38935993529
"North Macedonia",2006,1437.28691107072
"North Macedonia",2005,1375.0065664959
"North Macedonia",2004,1351.21945699576
"North Macedonia",2003,1376.40426431574
"North Macedonia",2002,1251.04880462261
"North Macedonia",2001,1266.24000802012
"North Macedonia",2000,1316.50800700767
"North Macedonia",1999,1343.51622245732
"North Macedonia",1998,1439.11028665674
"North Macedonia",1997,1345.46382361587
"North Macedonia",1996,1481.52315735528
"North Macedonia",1995,1259.97548342611
"North Macedonia",1994,1247.71470568355
"North Macedonia",1993,1388.63724796471
"North Macedonia",1992,1338.41636096318
"North Macedonia",1991,1191.87444701834
"North Macedonia",1990,1211.82883648848
"Norway",2012,5906.14104846139
"Norway",2011,5649.69772392495
"Norway",2010,6934.5901990734
"Norway",2009,6484.11858531629
"Norway",2008,6752.7089818993
"Norway",2007,5862.21726072608
"Norway",2006,5833.77393455929
"Norway",2005,5802.71629019242
"Norway",2004,5769.32670718721
"Norway",2003,5933.21584146703
"Norway",2002,5501.11774400148
"Norway",2001,5954.04177146679
"Norway",2000,5826.07776899719
"Norway",1999,5913.30220916454
"Norway",1998,5684.78859356637
"Norway",1997,5475.18873901657
"Norway",1996,5202.04727507774
"Norway",1995,5391.41408116749
"Norway",1994,5315.24486967133
"Norway",1993,5459.62340830489
"Norway",1992,5159.64861896962
"Norway",1991,5105.10820483315
"Norway",1990,4966.8935768305
"Oman",2012,6695.74431797451
"Oman",2011,6864.59974991191
"Oman",2010,6495.14003540703
"Oman",2009,5863.39390340151
"Oman",2008,5904.67546928965
"Oman",2007,6791.88471428023
"Oman",2006,6025.98286606247
"Oman",2005,3938.228175026
"Oman",2004,3567.45130840005
"Oman",2003,3537.30465537095
"Oman",2002,3358.63656200817
"Oman",2001,3233.18606971208
"Oman",2000,3228.71550127055
"Oman",1999,3044.37429732768
"Oman",1998,2979.72125609777
"Oman",1997,3003.64848761215
"Oman",1996,2837.74850019774
"Oman",1995,2807.89875324025
"Oman",1994,2830.52058068825
"Oman",1993,2863.71863458483
"Oman",1992,2749.04884932554
"Oman",1991,3081.41571253918
"Oman",1990,2338.15011604168
"Pakistan",2012,428.527801179809
"Pakistan",2011,431.312991263998
"Pakistan",2010,437.224748588742
"Pakistan",2009,440.811017814541
"Pakistan",2008,444.070498801564
"Pakistan",2007,461.601072457956
"Pakistan",2006,447.607200324115
"Pakistan",2005,438.783732475364
"Pakistan",2004,432.394167617646
"Pakistan",2003,412.444842502859
"Pakistan",2002,403.272804197223
"Pakistan",2001,408.924133177708
"Pakistan",2000,414.995656796462
"Pakistan",1999,416.819461230303
"Pakistan",1998,406.211230317094
"Pakistan",1997,409.268858170345
"Pakistan",1996,410.566531917084
"Pakistan",1995,402.185990966355
"Pakistan",1994,396.60774398641
"Pakistan",1993,392.178443042849
"Pakistan",1992,382.887276512176
"Pakistan",1991,369.030989332207
"Pakistan",1990,371.702950703523
"Panama",2012,1076.72239352605
"Panama",2011,1061.56927936706
"Panama",2010,995.886982537062
"Panama",2009,947.467552298275
"Panama",2008,874.223952557681
"Panama",2007,888.189639044485
"Panama",2006,924.390535695679
"Panama",2005,881.566656623918
"Panama",2004,805.740183411335
"Panama",2003,832.701263009145
"Panama",2002,847.90883661915
"Panama",2001,951.464934610117
"Panama",2000,855.838514510461
"Panama",1999,861.719875506265
"Panama",1998,891.797626280814
"Panama",1997,784.548188255129
"Panama",1996,770.121727258492
"Panama",1995,735.2127175066
"Panama",1994,739.487146729992
"Panama",1993,716.748117640697
"Panama",1992,721.250384633152
"Panama",1991,645.945474979657
"Panama",1990,608.529580794525
"Paraguay",2012,843.618327688415
"Paraguay",2011,834.336908718589
"Paraguay",2010,833.44384516694
"Paraguay",2009,787.329896990377
"Paraguay",2008,785.069939707515
"Paraguay",2007,756.458374514436
"Paraguay",2006,737.192156721036
"Paraguay",2005,722.945627052492
"Paraguay",2004,739.135620394939
"Paraguay",2003,740.790928283993
"Paraguay",2002,735.071253030354
"Paraguay",2001,752.100194548983
"Paraguay",2000,751.625691695979
"Paraguay",1999,818.564986964863
"Paraguay",1998,875.722892630755
"Paraguay",1997,906.543173313182
"Paraguay",1996,852.601686668485
"Paraguay",1995,852.664806945912
"Paraguay",1994,797.558828652408
"Paraguay",1993,747.8645534337
"Paraguay",1992,738.633698779837
"Paraguay",1991,761.08350391891
"Paraguay",1990,756.983096402119
"Peru",2012,687.298436291002
"Peru",2011,644.555968217489
"Peru",2010,638.623959324481
"Peru",2009,543.33782177497
"Peru",2008,521.940201383835
"Peru",2007,501.221154804654
"Peru",2006,466.810457305392
"Peru",2005,484.761913119309
"Peru",2004,461.561485587303
"Peru",2003,421.305047785494
"Peru",2002,434.371131606088
"Peru",2001,436.613056886477
"Peru",2000,458.522799898358
"Peru",1999,466.896747359339
"Peru",1998,445.622716293521
"Peru",1997,431.214135672921
"Peru",1996,453.67101955314
"Peru",1995,448.736730315343
"Peru",1994,428.203874552823
"Peru",1993,421.614006568545
"Peru",1992,402.936046854705
"Peru",1991,422.831796617333
"Peru",1990,440.283206475307
"Philippines",2012,441.229201998765
"Philippines",2011,422.125814579355
"Philippines",2010,426.865433811619
"Philippines",2009,410.843019476777
"Philippines",2008,439.496271032039
"Philippines",2007,431.512190796263
"Philippines",2006,438.777848039236
"Philippines",2005,450.417887521917
"Philippines",2004,458.462648601334
"Philippines",2003,469.163503534368
"Philippines",2002,477.508936026187
"Philippines",2001,480.887218291754
"Philippines",2000,512.967657048827
"Philippines",1999,506.807257332365
"Philippines",1998,505.370958497806
"Philippines",1997,503.220341656454
"Philippines",1996,490.112061364069
"Philippines",1995,485.510235107725
"Philippines",1994,474.409353172994
"Philippines",1993,453.20683868173
"Philippines",1992,464.36611573353
"Philippines",1991,454.756301305822
"Philippines",1990,466.367461613754
"Poland",2012,2566.57431316009
"Poland",2011,2653.40365662369
"Poland",2010,2640.23891094855
"Poland",2009,2466.52404094266
"Poland",2008,2564.77564158133
"Poland",2007,2527.40841162879
"Poland",2006,2536.97804532817
"Poland",2005,2414.16178954549
"Poland",2004,2383.05567968255
"Poland",2003,2375.00613146542
"Poland",2002,2314.20257991789
"Poland",2001,2336.44583847825
"Poland",2000,2320.37671815161
"Poland",1999,2396.69212354978
"Poland",1998,2459.83453998878
"Poland",1997,2643.12353588621
"Poland",1996,2680.10207027325
"Poland",1995,2577.52968402797
"Poland",1994,2496.17270757601
"Poland",1993,2624.64884280888
"Poland",1992,2569.17533456851
"Poland",1991,2641.02944834274
"Poland",1990,2705.60874347842
"Portugal",2012,2039.01189594444
"Portugal",2011,2163.98211329133
"Portugal",2010,2222.62969233243
"Portugal",2009,2304.02667537956
"Portugal",2008,2337.27138690704
"Portugal",2007,2402.42639546147
"Portugal",2006,2390.32461381023
"Portugal",2005,2519.0049251047
"Portugal",2004,2462.98505865349
"Portugal",2003,2400.7659180705
"Portugal",2002,2477.48974987694
"Portugal",2001,2391.22819274704
"Portugal",2000,2390.09793877451
"Portugal",1999,2390.49473136561
"Portugal",1998,2240.06731759899
"Portugal",1997,2083.48767634945
"Portugal",1996,1986.83697098901
"Portugal",1995,2014.02049993936
"Portugal",1994,1827.69667293031
"Portugal",1993,1786.45194148329
"Portugal",1992,1813.88584610048
"Portugal",1991,1703.31643781497
"Portugal",1990,1680.96239108472
"Qatar",2012,19987.5843539771
"Qatar",2011,17344.5926134496
"Qatar",2010,16131.5812510505
"Qatar",2009,15049.4971663208
"Qatar",2008,15748.6465546429
"Qatar",2007,17969.1068948358
"Qatar",2006,19300.1073828148
"Qatar",2005,19635.4243498957
"Qatar",2004,21420.6285036307
"Qatar",2003,18879.8944591029
"Qatar",2002,19140.3378641757
"Qatar",2001,17777.1595581227
"Qatar",2000,16906.1502901986
"Qatar",1999,18454.0047154583
"Qatar",1998,18368.4270314649
"Qatar",1997,18479.2849864963
"Qatar",1996,16337.3357391855
"Qatar",1995,15819.1418526866
"Qatar",1994,15708.1227043858
"Qatar",1993,16120.9918504817
"Qatar",1992,16022.739569652
"Qatar",1991,15820.4939472404
"Qatar",1990,14776.6570442067
"Romania",2012,1741.7226064268
"Romania",2011,1777.10615416442
"Romania",2010,1730.08767626366
"Romania",2009,1712.52609612565
"Romania",2008,1928.96636093072
"Romania",2007,1904.0968861631
"Romania",2006,1884.54512082802
"Romania",2005,1810.32726327805
"Romania",2004,1803.46324224954
"Romania",2003,1832.27860745221
"Romania",2002,1755.13002556407
"Romania",2001,1663.73928755551
"Romania",2000,1614.2097675036
"Romania",1999,1613.78232683815
"Romania",1998,1823.4591784797
"Romania",1997,1989.99418195761
"Romania",1996,2109.77242852957
"Romania",1995,2053.94209291284
"Romania",1994,1892.68150656411
"Romania",1993,2003.71567717833
"Romania",1992,2052.96292702153
"Romania",1991,2231.80614190896
"Romania",1990,2683.17889511756
"Russian Federation",2012,5167.01035317865
"Russian Federation",2011,5049.42663067025
"Russian Federation",2010,4819.04078214698
"Russian Federation",2009,4531.28646273085
"Russian Federation",2008,4823.12599470293
"Russian Federation",2007,4709.84488692751
"Russian Federation",2006,4688.39102332011
"Russian Federation",2005,4540.90815577671
"Russian Federation",2004,4493.68721494055
"Russian Federation",2003,4461.30531990288
"Russian Federation",2002,4288.19385137335
"Russian Federation",2001,4288.38263138853
"Russian Federation",2000,4224.27719789841
"Russian Federation",1999,4136.75114378464
"Russian Federation",1998,3981.4994684392
"Russian Federation",1997,4069.68729231577
"Russian Federation",1996,4252.61161860894
"Russian Federation",1995,4290.69346739168
"Russian Federation",1994,4426.66819542613
"Russian Federation",1993,5059.864624912
"Russian Federation",1992,5356.50974005023
"Russian Federation",1991,5870.23385736274
"Russian Federation",1990,5941.58625640772
"Saudi Arabia",2012,6500.28319477711
"Saudi Arabia",2011,5907.68820015426
"Saudi Arabia",2010,6306.59369536762
"Saudi Arabia",2009,5850.45150406036
"Saudi Arabia",2008,5705.36742374529
"Saudi Arabia",2007,5315.18661239812
"Saudi Arabia",2006,5349.89014244646
"Saudi Arabia",2005,5022.96627494032
"Saudi Arabia",2004,5063.1187608318
"Saudi Arabia",2003,4862.62692678156
"Saudi Arabia",2002,4917.52288502863
"Saudi Arabia",2001,4548.11069980348
"Saudi Arabia",2000,4541.47254029374
"Saudi Arabia",1999,4454.62154075792
"Saudi Arabia",1998,4490.42621887422
"Saudi Arabia",1997,4326.53680888871
"Saudi Arabia",1996,4660.33802706607
"Saudi Arabia",1995,4473.87838237115
"Saudi Arabia",1994,4574.85383988526
"Saudi Arabia",1993,4474.77564319335
"Saudi Arabia",1992,4451.43330816169
"Saudi Arabia",1991,4054.28071445435
"Saudi Arabia",1990,3624.2029325895
"Senegal",2012,304.186351203193
"Senegal",2011,315.080833310034
"Senegal",2010,305.762969088646
"Senegal",2009,308.262161574196
"Senegal",2008,264.00199984351
"Senegal",2007,259.665688014971
"Senegal",2006,248.482894177391
"Senegal",2005,254.386139966286
"Senegal",2004,255.756148111951
"Senegal",2003,245.048734467877
"Senegal",2002,258.503283092442
"Senegal",2001,260.789591334377
"Senegal",2000,247.092032624344
"Senegal",1999,237.838664168961
"Senegal",1998,230.886033251972
"Senegal",1997,223.731787489398
"Senegal",1996,215.96456485232
"Senegal",1995,216.020376520342
"Senegal",1994,209.212620605663
"Senegal",1993,216.306468415801
"Senegal",1992,223.087576246026
"Senegal",1991,215.830748634723
"Senegal",1990,223.778632725765
"Serbia",2012,2020.39511454038
"Serbia",2011,2237.46122357463
